-4.665858680754551664e+06,-3.433480069361754227e+06,-1.408698376818570308e+06,-6.164147643225092907e+05,3.144536514912883285e+05,1.202614333818988176e+06,-1.964802797538232990e+05,9.736352532511004247e+05,-1.394190780538392137e+05,8.673985401436397806e+05,-7.556862965525179170e+05,6.591671463250119705e+05,8.799287011520593660e+04,-2.206107690246460552e+05,-5.282904246175019071e+05,-3.219945319233750924e+05,-2.770731416040742188e+05,-4.703031652548019192e+05,2.724766125321892905e+05,-1.940823591349235357e+04,-2.031127210770036909e+05,-3.019351447351454408e+05,-6.787367620601633098e+05,1.478748961715509358e+05,-5.343159135525209422e+04,2.146333188023018651e+06,6.166620731955552474e+05,-6.784843027558173344e+04,-4.486641117357331677e+05,4.033532877216780616e+04,3.606079623676098417e+05,4.860073336228401604e+04,8.557919512078260304e+05,1.780412435275170719e+05,1.096051417744888226e+06,-8.969960012069947552e+05,4.357439558874688228e+05,-1.700744616584425676e+05,2.730569188796902890e+05,1.887961245251336077e+05,-8.915961141731792304e+04,1.778310038080564409e+05,-1.366081487304866605e+05,-1.892635315196240117e+04,-4.804617679958112421e+05,-3.916779961959400098e+05,4.144402855479710270e+05,-2.711360831770161167e+05,1.646398661020288127e+05,1.537169397269593552e+06,8.272169962733845459e+05,3.255388055644264095e+05,1.677304871027392219e+05,-9.158858078086223395e+04,-1.018044031240718177e+05,7.229905756971855881e+05,3.244009146863670903e+05,6.809493908323809737e+05,-2.571921954072834342e+05,6.836888988163552713e+05,-8.101709002829308156e+05,-1.856767230004835583e+05,-2.760772409138461226e+05,7.978801971416195738e+04,-6.369280718196233502e+05,-7.088621713159565115e+05,-6.671537181761015207e+06,-1.187460209710225230e+06,5.478264956540240382e+04,-9.204604424220579676e+04,-1.659137194686541625e+05,2.141733840370835969e+05,-3.089843560728734359e+06,-5.287869723425743170e+06,-1.526795270726122428e+06,5.199485453002358787e+06,-4.933048054159022868e+05,2.257228599404878914e+06,3.085676021215268411e+06,1.985795691743656062e+06
-1.077058339976655698e+05,-1.102873586803170852e+06,2.225026441498483531e+06,8.285185381700221915e+05,3.456256448315174319e+06,8.685896702706301585e+06,6.198468878604675643e+06,-2.218468889867901802e+06,8.655288474211668596e+06,-5.594399157944789622e+05,-1.137818223699155729e+06,-1.100859447482286720e+06,-1.540461560071213869e+06,-6.955645376863225829e+04,9.607728969694555271e+05,9.313460927619283029e+04,-2.192455903086416947e+05,-7.143458561460358324e+05,7.845748587141995085e+05,-9.070133341886233538e+05,2.479760285922274925e+05,9.857017741379790823e+04,1.372363941372637928e+05,3.385626351742992410e+05,-2.515089104427346683e+03,5.084323004796815803e+05,9.914982125176400878e+05,-1.568648778381178272e+05,1.348587489988455491e+04,5.238597621935800998e+04,-9.986507705208592815e+05,3.368612147934159730e+05,4.715277323544301325e+05,1.856831955441687896e+05,3.467720981367697241e+05,-2.748090894470469211e+05,3.860919703301685513e+05,-1.125261553705421044e+06,-2.065130626441460045e+05,5.972605731885792920e+05,-3.446159945835606195e+05,-4.606076259837547550e+05,-4.737095197514802567e+05,9.105958120547564467e+05,-5.761175116467005864e+04,3.528076724936736282e+05,-2.766671671454616589e+05,-2.440276449870985743e+04,-1.082635381678560952e+05,-7.346737509952982655e+05,-6.836812100753826089e+05,-4.167270933395590400e+05,-3.152600439929135027e+05,1.294022939351213427e+05,4.807783257452484395e+04,-1.513889730487553868e+06,5.963493218595888466e+05,1.042491107877897099e+06,1.064943965326328296e+06,-1.557525213250087982e+05,-7.409157025825869059e+05,3.884891096196338185e+04,-1.410440073205932975e+06,1.309447030794271559e+05,5.535206608632785501e+05,7.883979164504599757e+05,-6.346169806376318447e+05,-8.095960387299171416e+05,6.176494355532679474e+05,8.947084458135908935e+05,5.169605319506892934e+06,2.803746256910040043e+06,-5.969628941173068015e+05,3.691330685682311654e+06,3.725264295276183839e+04,5.097604908103540656e+05,4.831007741575075197e+05,-1.628120485361113446e+06,-3.815320877288102638e+05,-4.432575419892360456e+06
1.414222232232915005e+06,2.749400438724828418e+05,-4.950034855505781597e+05,2.685483935181431007e+06,-8.559072655623342143e+05,-7.828008707397129619e+05,1.023119401306032203e+06,-1.366691148928239418e+05,-9.125881603721308056e+05,-4.576846774693896063e+06,2.321329800789521832e+05,-4.492231248604774475e+06,1.565925193924413528e+06,-5.595042237054752186e+05,-4.264018350873512216e+06,4.942073407308664173e+06,-9.657718166520784143e+05,-1.419281265234851046e+06,-1.277570735967314802e+06,2.284060391287333914e+05,3.406507880323703284e+05,3.962955315778517979e+05,1.908717582366160059e+05,2.138655426677495998e+05,3.033014907378536300e+05,6.920957864691711729e+05,-7.269739573580493452e+05,-4.997351627210973529e+05,3.608971921614551102e+05,-5.640069828691722360e+05,2.051996436473572976e+05,3.932914303080101963e+05,7.393313868252396351e+05,2.591687259712367959e+05,-1.519696060880573932e+05,-4.201567032922402723e+05,-1.284374708042769926e+05,2.649107165490225452e+04,-1.660645464944284759e+05,6.943643286784812808e+05,-5.242567363662270363e+05,-4.516525917654075893e+05,1.165524646936898353e+05,-2.342823995622470975e+05,-3.658760151673252694e+05,9.909141006703088351e+04,-7.480722934435803909e+05,-2.078809344973271654e+05,2.285011202021409117e+05,4.229711992333628586e+04,2.670672304471145035e+05,-9.051959376622160198e+05,9.001860981475074077e+05,5.206419484287551022e+05,2.040765931288981228e+05,1.289618991094133162e+04,1.302627553465255041e+05,1.088754013144799974e+06,3.647981840933357016e+05,-1.042463310475938633e+05,-3.850298328760998556e+05,-4.387628358154926100e+05,-1.014078301628780551e+06,-4.112809236276650336e+05,4.467338619774857652e+05,-6.346611337388005632e+04,-1.121028092516760807e+06,7.182818903233094607e+05,2.777736143779965932e+05,-4.194390044303400209e+05,9.990499355037466157e+05,-6.689031511482952628e+05,7.213985938199533848e+05,-6.538516967989146942e+05,-7.449244347945243353e+05,1.133432952890248969e+06,4.664041183051964268e+06,-2.353057670024559367e+06,1.477027896677688928e+06,-2.061546944871227955e+06
-1.673282577415776614e+05,-2.531552596358696173e+05,1.134825067565224832e+06,3.683854400821457966e+05,1.930767196642965311e+06,-1.414221885624328395e+06,-8.346555007726702606e+05,-1.713183890766790719e+05,-1.669037141774517659e+05,-6.281046500742253847e+05,2.670810711785371313e+04,1.359485595461640623e+05,-1.118278140553356614e+06,2.543674585715438239e+06,-6.561262595050921664e+06,-6.292191644480281975e+05,-2.430563373055938166e+06,-6.673813154408514500e+06,-3.839169882142025046e+06,1.403026199329531752e+06,-1.649823569160635583e+06,1.267207417585936608e+06,1.334533680362954969e+06,4.575569364331134595e+06,-5.354045222205571830e+06,-1.158761494608574547e+06,1.514290391309887491e+04,1.009027655198671273e+06,1.467100368506359402e+06,4.858738511876104167e+05,4.764668710137499147e+05,-1.110728655146067496e+06,-1.392814021704447514e+05,-6.006924691268447350e+04,-2.687023815327883349e+05,9.036406039219157537e+05,-9.959760595700835984e+04,-1.083571999737079750e+05,-9.331386126006205450e+04,-5.039185915621896856e+05,6.102491115773046477e+04,-4.040493881041099667e+05,-1.271624909685561142e+05,1.696243875341285893e+05,1.318694708297963080e+05,8.830263059095484205e+05,7.208312733063663472e+04,-1.177386558630536019e+05,-3.236709872181421961e+05,1.388474560617583047e+05,-7.276044886871172639e+04,-4.124846224306477234e+05,1.583827346087740967e+06,2.198915982088507153e+06,-4.079900471183424816e+05,9.337811415169243701e+05,-8.035492094574102666e+05,1.292120976183990251e+03,-6.779813650923433015e+05,-9.199718983871160308e+05,-1.232781811765579274e+06,-1.286021124783655861e+06,-1.155202220784690697e+06,-8.364465628407920303e+04,2.938093822519715177e+05,4.678833609897223068e+05,2.284526155476692365e+05,-5.484828207430244656e+05,-2.302384450620854914e+05,-4.361672034570652177e+05,1.134744324558951659e+06,1.016476772573227645e+05,6.349186872051151004e+05,-2.147336021975928161e+05,-2.335792418788306240e+05,-3.946704992716975976e+05,-9.997314809013891499e+05,8.572732847857237794e+05,-1.146486570216381690e+06,-1.226509002857723506e+06
-5.178726138329838868e+05,-9.456397496427666629e+05,1.035555878485667286e+06,2.214845332072287783e+04,2.986548591097493772e+05,-1.207324573100455804e+06,-1.699331521107983310e+06,-4.779448840217672841e+04,-3.221465072468704311e+05,-4.204149739189663524e+04,-1.288757894664147636e+06,7.151225231800684705e+05,9.240222174139976269e+05,1.535201639016559348e+05,3.451324032546865637e+05,1.024343957398013590e+05,1.027006732429019175e+06,7.198762713614891982e+04,4.235390678581040353e+06,2.775718781848435756e+06,1.119213386742277216e+05,3.295317070881988853e+06,6.937309846073172987e+06,1.202453786604532739e+06,-1.747654651157865068e+06,1.545187744227957155e+05,-8.842763170917356620e+05,-1.496611572886566864e+06,1.805317992185222916e+06,-1.563223799302422907e+06,5.758133248400914483e+06,-6.492498196309921332e+06,-4.098910358116939315e+05,3.440638827520309133e+05,2.002228936584537150e+06,1.181688473978192633e+04,4.518453799433996901e+05,6.621959707734055701e+04,-1.309145914916423149e+06,-2.649897059903833433e+05,-1.086365188167675398e+06,1.578441662979541288e+05,7.647384115805736510e+05,-1.741526973024012696e+05,4.912978712167361664e+04,-2.196706628622061107e+05,-3.941098649544654181e+05,3.789457497481921455e+05,3.397512600700786570e+05,3.388298224446448876e+04,-4.219015186249704566e+05,-1.524322604959776625e+06,-1.861082494307750138e+06,-2.373952959756013937e+06,-1.701467346643825062e+06,-5.244900169066295028e+06,-3.448628884009824251e+05,-1.257143393158865219e+05,3.754736125318906852e+05,9.659071672543671448e+05,-5.450473722477746196e+05,4.156394991820608266e+05,-3.241260867941042525e+05,-8.025192221893260721e+05,-3.189539346822857624e+05,-6.295167000365597196e+05,2.783129482418575790e+05,5.397693120308322832e+05,3.752971964107967797e+05,8.191734787423063244e+04,7.032476638198246947e+05,8.596131909775883832e+04,1.370945429730913020e+05,-4.759956729506816482e+05,-1.071336301921960199e+06,-2.717310825353032560e+05,-1.065391063470401568e+06,-2.000378579369685212e+03,1.482334071788060828e+05,6.414952276132877450e+05
1.804705413486249745e+05,8.881773536978311313e+04,1.132639499275182025e+05,1.224348438275256660e+06,1.579917474498008378e+05,-5.132446679484095075e+05,-5.934419465884080855e+05,1.456180679778729565e+06,-3.194832843526731012e+05,9.512021290176073089e+05,-4.925900235516154207e+05,8.065794374383828836e+05,-5.206959263501089881e+05,-8.334478165470446693e+05,-1.162775958519153995e+06,-3.895474267088726629e+05,1.442250986873551272e+06,1.064538763212348567e+05,5.790013873898455640e+05,5.362787939265936147e+05,-9.017781180796173867e+05,-5.577397125846602721e+05,-3.358653671294487547e+06,-1.359380093702497426e+06,3.283070779536564369e+06,5.603545275784873229e+04,1.628766645457184175e+06,-1.323916199976102915e+06,5.227206393224026076e+06,3.815723644236494321e+06,-1.441840991390088107e+06,-1.071536153101895005e+06,-4.317401016800085199e+05,-1.460850869772521313e+06,4.557426039540403290e+05,1.324126773872332880e+06,9.639731037944599520e+05,3.082780232515832875e+06,-3.721924235232891049e+06,-5.279273865447770804e+06,1.680183919975289376e+06,2.697217067051638383e+06,6.436208282268708572e+05,3.187284039492313750e+05,2.511585895839666482e+05,-1.809953668332529487e+06,-1.310705823913589353e+06,-1.878499454758142587e+06,-1.697670682208441431e+06,-1.217997839990019100e+06,7.311753224644408328e+05,8.492307896320091095e+05,-8.234647274763962196e+04,3.864715108504965319e+05,-1.030457775815346162e+06,-4.260527443892907468e+05,-2.166439015490292571e+06,1.932135871388343628e+06,9.385322340530504880e+04,-5.088590501263267361e+05,2.747048526700707735e+05,2.897369150728297536e+05,-2.266925169031273399e+05,-7.976143444227427244e+05,-7.604029706252733013e+05,2.788668705146979773e+05,4.142001214076157776e+05,-1.311383625664188003e+05,-7.549072443263876485e+05,1.805371941426465637e+05,-5.175653361694227206e+05,4.451407449992048205e+05,7.260237217490231851e+05,-2.147362944876290276e+05,-6.425552837450195511e+04,4.132973517017156119e+05,-1.766013777171013644e+05,-4.807418135890041412e+03,-4.540139244765693729e+04,-3.392067562544696266e+05
8.834614577385557641e+04,5.029400036119396682e+05,1.073790549940085330e+05,-4.242784358133771457e+05,-4.064597347455179552e+05,-2.493929312920282828e+05,5.840080043104859069e+05,1.230576635300182970e+06,1.939797172486787662e+06,-2.129808816862010863e+06,8.165420391835109331e+05,-1.364355212600248866e+06,8.321563550248584943e+04,3.455233455101308646e+05,-4.867021290354647208e+05,6.238374571933626430e+05,3.800832990709561273e+05,5.268268555806190707e+05,-7.046658324568074022e+04,-3.529413223861049628e+05,2.764497171493751230e+05,-5.849306527164714644e+05,-3.035873305056497338e+04,6.191252446854462323e+04,-5.987984320176661713e+05,-7.807635813031945145e+04,-4.985342326789946528e+05,6.129443574015137274e+05,-7.271022487508152612e+06,1.554594200696800603e+06,-1.606525929877021117e+06,-5.410723826134913834e+05,-1.180252828338418854e+06,-5.838054582151876763e+06,-5.321499767204160802e+06,2.025333181825554231e+06,-9.560900440087999450e+05,-1.533058563857084955e+05,1.062593236889250111e+06,-1.291407128444412723e+06,-1.224394356701336219e+05,-1.391933314329905843e+05,-6.564216209870569874e+05,7.941469064386187820e+05,-1.378356704307666281e+06,2.500407677294286899e+06,-6.911285019239685498e+06,4.933355007176248357e+06,2.197006960633032955e+06,7.733872378955131862e+05,-1.099479285734105157e+06,-7.458307485635308549e+05,4.267102668644941878e+05,-1.145579169549354585e+06,1.681150454949646082e+05,8.911490315469252528e+04,1.217539282437646063e+06,1.612403690969587769e+06,7.959832399826602777e+05,-7.359303617013258627e+05,-2.701214960515130660e+05,-3.031482433035739814e+05,1.179427404262091033e+06,3.307378493502599304e+05,-2.599783035500992264e+05,4.673861218347246759e+05,3.098882506798544782e+05,-1.384221125043304164e+04,-3.873732209250608576e+05,1.228068102602952858e+05,-1.599369573216572462e+05,1.398112113427478471e+05,-1.346226848920304328e+05,9.949403590103310999e+05,3.030804028687374084e+05,-3.472803487391572562e+05,7.742012654407244409e+05,1.992600226097482373e+05,-3.502675231103113038e+05,-4.527109779846215970e+05
-1.087629778096110240e+05,4.783581952226589055e+04,6.725214020317620598e+05,-2.796299518008835148e+05,-1.399117551458934904e+05,1.881974315226667328e+06,7.716939012784135994e+05,7.514978512989395531e+05,-1.268648420782056870e+06,-1.143885423934691789e+05,-2.389000192397967912e+06,1.394052902807244333e+06,-5.147111454688742524e+05,-8.305489618183756247e+05,-2.588283121789163270e+05,6.453334312017131597e+05,4.468624345394102420e+04,1.076532720527426573e+05,-5.202596378929330967e+05,-3.423936815116262296e+05,-1.557402532781318761e+06,7.309271183399771107e+05,4.009804746337076649e+05,9.830461057421549922e+05,6.295207719122034032e+05,-3.373006668006198015e+05,6.925870388782061636e+05,-7.162904605704646383e+04,-2.242204409398513671e+05,5.029665563133697724e+05,2.534780030543155037e+06,3.069969580954846926e+06,7.020397253128868528e+06,-1.309436611419491470e+06,1.228724410690019839e+06,9.879008697095531970e+05,2.360369335596376099e+06,-6.067333085425465833e+05,2.902692339511354454e+06,-1.451022274336314760e+06,-3.838715634203352500e+06,-4.337991225780937239e+05,1.377278175764765590e+06,-1.042936240806859452e+06,-6.590757356114774011e+05,-1.000698306172861252e+06,-4.731278308581623132e+05,5.923711947502972325e+05,7.472786159503144445e+05,9.731788844199416926e+05,9.097555303273523459e+05,-1.653380403355821967e+06,2.753134824194918387e+06,-6.396991002780680545e+06,2.942931282932443544e+06,3.818365053756758105e+06,1.583330255451694829e+06,-1.389524937028701417e+06,-1.545279427660207497e+06,-1.993333805393626913e+06,-1.408571211787063476e+04,1.097064064554082230e+06,3.555927936529011349e+05,8.162685632038627518e+05,-1.164844690266339108e+06,1.074311286275043967e+05,-6.711908749794542091e+05,-6.961683421563662123e+05,-5.553323247189432150e+05,-2.344839585231174133e+05,-3.610709116531187901e+05,7.596301497390224831e+05,5.232751555693124537e+05,6.548233187390170060e+05,-4.623968577970350452e+04,-5.199173747048857040e+05,-1.767621316650155641e+05,4.300833660258057062e+05,-2.047927993278048234e+05,4.599065293128595222e+05
-4.514398169988792506e+05,-2.485934964929682319e+05,-9.716621397605835227e+04,3.777605451120806392e+05,-5.442478584840567783e+05,3.581239406368391355e+05,-5.401987316582628409e+04,3.156880850223852322e+05,5.628542716746818041e+05,4.895949780544375972e+04,5.643334317489009118e+05,-5.964685523233581334e+05,2.373765715142379515e+06,2.451929685791876400e+05,3.080562587379199103e+05,1.313463209309921949e+05,5.474038585174165928e+04,-2.980827325989212259e+05,-4.800937376679945737e+05,-3.314583617123708791e+03,2.680801822623173357e+05,-2.642602099707753587e+04,-1.139574256106513320e+06,-9.058797664850068977e+05,-7.054259866818898590e+05,-5.272360177982543828e+05,-1.349226261940506520e+05,1.442627666569702560e+06,3.097333172266137786e+06,1.852441222514033783e+06,3.093265663274818100e+06,3.011118360912937787e+05,3.287594257420496433e+05,-1.798732154045635543e+05,-9.252398567533884197e+05,2.389321647461040993e+05,-2.394659788335782941e+06,3.458619319640045986e+06,1.916976238484265050e+06,-1.268065355035023065e+06,3.968662637975416146e+05,-8.229669955010720296e+05,1.285860847315594088e+06,1.024702831425966346e+06,3.721697850082164630e+06,7.563718132900932804e+06,-2.627173493035749416e+05,-1.452140790272868471e+06,4.812892270576113951e+05,-2.688039781092777266e+05,-2.337309123217794404e+05,-7.978384976851376705e+05,-2.037514311607784766e+05,2.934310957933028112e+05,1.622617755653800850e+05,4.166519780014366843e+05,1.288264116957481165e+05,-2.436031908622617775e+05,-6.767241477768064942e+04,-1.331886859173747944e+06,-2.184770289990077727e+06,9.141033350564485590e+04,5.153569510550206527e+06,-7.204104313302262453e+05,-2.151929589742118958e+06,-6.149493945211801911e+05,-4.753651417763910722e+05,1.546840214513155399e+06,3.829248054799451347e+04,3.487180222791889682e+05,-2.506046475200504065e+05,-1.475928929025867721e+06,-1.184757846756001003e+06,-1.759861761394351488e+06,5.929676152367137838e+05,-6.572283383057467290e+04,1.053022226398453495e+04,3.506220737528859754e+05,6.740494396722434612e+04,-4.083542175419699633e+05
9.075431655543514062e+05,3.851808474775607465e+04,1.345810341067491390e+05,1.578434803053630749e+05,-3.677372392018196406e+05,-1.617439260953764897e+06,8.385206123600276187e+05,-4.859533714745661709e+05,9.538931178885998670e+05,-8.187599301927706692e+05,-5.505980208687957202e+04,1.965666277075884136e+04,8.142190337929768721e+05,6.320192599174767965e+05,-6.535725258067739196e+05,-3.363490834538911586e+05,6.705164058289476088e+04,5.167359795325167361e+05,-4.002334682911807904e+05,4.327331132689530496e+05,1.471107703279734589e+06,6.333682887905010721e+05,2.710845038894224912e+06,2.787864866198172327e+06,2.483518114517649636e+06,1.560544340287437197e+06,-6.491973104481414193e+05,-2.906093628987536067e+05,-7.740182229653694958e+04,-1.122266870774995186e+05,-4.233357469985048519e+05,1.025569182609608397e+06,-2.704872183574107112e+04,-8.180775031582113115e+03,-1.473929216270826524e+06,-1.259327669881209731e+06,-8.147845109679106390e+05,2.444324019016666862e+05,-1.485264410511315102e+06,-1.461490856513140607e+05,-1.702359543763015186e+06,-3.626900003000648227e+06,-4.213321366409130394e+06,2.273075185291130561e+06,-2.876990370923658484e+05,7.402418926181024872e+05,-1.838469955895095482e+05,1.763492525542408403e+05,1.688166653546410380e+05,-1.159775908379451605e+06,-2.707187183776014950e+06,2.249043044906353112e+06,2.115217482680293731e+06,-2.079867065645496594e+06,2.045769046849876177e+05,-1.087572328755742405e+06,4.543015657145022997e+05,-4.780870438067560899e+05,1.835414038602535729e+05,-9.617495513317786390e+05,-6.876720332665551687e+05,5.649597581209632335e+05,2.935685016529062763e+06,-7.756678335182798328e+05,-1.043092217669485835e+05,4.302255134429359459e+05,-2.344600252844345756e+06,2.765939189991381019e+06,-3.448636968364848290e+06,7.638891045413718559e+06,-9.056888858019587351e+05,-3.225080447474209126e+06,-9.346421451619177824e+05,1.427266808449155884e+06,1.781685422342845937e+06,1.150568262912141858e+06,1.318417446586241422e+05,-5.956048613187570591e+05,-3.405085455908273580e+05,-3.468293453195028706e+05
